temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp_x.3,hum_x.3,light_x.3,vol_x.3,temp_y.3,hum_y.3,light_y.3,vol_y.3,temp,hum,light,vol
0.405857740586,0.802591864781,0.418651594671,0.327433628319,0.7025,0.510941276838,0.397450753187,0.707704898866,0.0474079969522,0.784272299637,1.0,0.875045449036,0.497753818509,0.679369066206,1.0,0.42088530203,0.543897216274,0.651191756114,0.334963325183,0.421145153189,0.608040201005,0.589331252352,0.376061776062,0.660992907801,0.577971646674,0.574457885333,0.376061776062,0.420788027593,0.498269896194,0.617206649563,0.322371699053,0.101610251655,0.312084257206,0.706404250499,0.529411764706,0.272794747359
0.399581589958,0.809007308083,0.399273314493,0.327433628319,0.7025,0.50611403384,0.360370799537,0.707704898866,0.0467611042063,0.785463362413,1.0,0.875045449036,0.501347708895,0.671252072888,0.808669656203,0.42088530203,0.542826552463,0.64124527792,0.279077890325,0.421145153189,0.603015075377,0.603531165954,0.326640926641,0.660992907801,0.576881134133,0.580820689698,0.326640926641,0.420788027593,0.491349480969,0.628499079629,0.274539113104,0.101610251655,0.312084257206,0.707653967303,0.470588235294,0.272794747359
0.242677824268,0.836775453063,0.000403714170367,0.163025442478,0.505,0.544717759136,0.0220162224797,0.563661873027,0.0278163880753,0.840014746492,0.000249190132071,0.691431341656,0.270440251572,0.792274794651,0.000249128051819,0.139031548056,0.290149892934,0.791570462544,0.00488997555012,0.139126067303,0.346733668342,0.716614874375,0.00617760617761,0.163120567376,0.294438386041,0.753531605456,0.0687258687259,0.139015550099,0.250865051903,0.791557382522,0.0079720976582,0.050351979092,0.191796008869,0.783378766508,0.214285714286,0.13519840137
0.610878661088,0.619433848367,0.244247073072,0.0,0.98125,0.291973553249,0.235225955968,0.85315094119,0.0842808834707,0.55322739019,0.497632693745,0.63119621864,0.975741239892,0.212734078765,0.354260089686,1.0,0.873661670236,0.371556479898,0.13098148795,0.853340030136,0.972361809045,0.316878248631,0.144401544402,0.829787234043,0.893129770992,0.323849309866,0.181467181467,0.707704898866,0.774221453287,0.391920762239,0.135027404086,0.15379589428,0.60310421286,0.424333667078,0.302521008403,0.55563802455
0.964435146444,0.374137864601,0.418651594671,1.0,1.0,0.503696857671,0.415990730012,1.0,0.0787360885055,0.707661440406,1.0,0.63119621864,0.625336927224,0.764975707206,0.713004484305,0.563707507948,0.6852248394,0.801393564458,0.279077890325,0.708061275741,0.850502512563,0.688431041931,0.289575289575,0.829787234043,0.956379498364,0.452960696297,0.314285714286,0.707704898866,0.77508650519,0.549180249692,0.274539113104,0.15379589428,0.992793791574,0.156243833634,0.436974789916,0.924179274907
1.0,0.200638333398,0.189341945902,0.660674778761,0.985,0.372636143893,0.397450753187,1.0,0.077534716263,0.644815154856,0.46573635684,0.63119621864,0.632524707996,0.633833412531,0.290483308421,0.707874786011,0.670235546039,0.67900429467,0.153335661893,0.56391260673,0.854271356784,0.532392246485,0.394594594595,0.660992907801,0.888767720829,0.401466806956,0.314285714286,0.707704898866,0.730103806228,0.519880971683,0.109118086697,0.127576613413,0.949002217295,0.137530968859,0.36974789916,1.0
0.433054393305,0.751139881067,0.118288251918,0.163025442478,0.66,0.585617801792,0.286210892236,0.707704898866,0.0478700631993,0.799734846739,0.0769997508099,0.453520785359,0.48158131177,0.672876441324,0.0249128051819,0.42088530203,0.58886509636,0.623314591889,0.0681103737338,0.421145153189,0.665829145729,0.584593302769,0.314285714286,0.493617021277,0.641221374046,0.538341810847,0.240154440154,0.420788027593,0.500865051903,0.684765710689,0.0179372197309,0.101610251655,0.340354767184,0.713887934752,0.302521008403,0.342563516985
0.311715481172,0.849567808474,0.105369398466,0.163025442478,0.5125,0.645563770795,0.286210892236,0.420788027593,0.0450976657168,0.805672436468,0.0769997508099,0.28008726215,0.389038634322,0.706910596701,0.0239162929746,0.42088530203,0.483940042827,0.64124527792,0.0653161019909,0.279507785033,0.550251256281,0.594062234361,0.301930501931,0.327659574468,0.501635768811,0.591417062526,0.240154440154,0.279317198644,0.401384083045,0.723159019161,0.0179372197309,0.0758546558192,0.289911308204,0.711395809429,0.302521008403,0.272794747359
0.267782426778,0.858096045415,0.111828825192,0.163025442478,0.47375,0.669472486848,0.286210892236,0.563661873027,0.0401073502481,0.813977972428,0.0769997508099,0.28008726215,0.37106918239,0.719842508995,0.0239162929746,0.279408168256,0.455032119914,0.661132359248,0.0653161019909,0.279507785033,0.526381909548,0.603531165954,0.301930501931,0.327659574468,0.474372955289,0.612591130674,0.240154440154,0.279317198644,0.378892733564,0.740703297123,0.0169407075237,0.050351979092,0.276053215078,0.723856436042,0.302521008403,0.272794747359
0.267782426778,0.858096045415,0.111828825192,0.163025442478,0.47375,0.669472486848,0.286210892236,0.563661873027,0.0401073502481,0.813977972428,0.0769997508099,0.28008726215,0.37106918239,0.719842508995,0.0239162929746,0.279408168256,0.455032119914,0.661132359248,0.0653161019909,0.279507785033,0.526381909548,0.603531165954,0.301930501931,0.327659574468,0.474372955289,0.612591130674,0.240154440154,0.279317198644,0.381487889273,0.735920228138,0.0179372197309,0.0758546558192,0.276053215078,0.723856436042,0.302521008403,0.272794747359
0.267782426778,0.858096045415,0.111828825192,0.163025442478,0.47375,0.669472486848,0.286210892236,0.563661873027,0.0401073502481,0.813977972428,0.0769997508099,0.28008726215,0.37106918239,0.719842508995,0.0239162929746,0.279408168256,0.455032119914,0.661132359248,0.0653161019909,0.279507785033,0.526381909548,0.603531165954,0.301930501931,0.327659574468,0.473282442748,0.610474346443,0.240154440154,0.279317198644,0.378892733564,0.740703297123,0.0169407075237,0.050351979092,0.276053215078,0.723856436042,0.302521008403,0.272794747359
0.267782426778,0.858096045415,0.111828825192,0.163025442478,0.47375,0.669472486848,0.286210892236,0.563661873027,0.0401073502481,0.813977972428,0.0769997508099,0.28008726215,0.37106918239,0.719842508995,0.0239162929746,0.279408168256,0.455032119914,0.661132359248,0.0653161019909,0.279507785033,0.526381909548,0.603531165954,0.301930501931,0.327659574468,0.473282442748,0.610474346443,0.240154440154,0.279317198644,0.381487889273,0.735920228138,0.0179372197309,0.0758546558192,0.276053215078,0.723856436042,0.302521008403,0.272794747359
0.196652719665,0.900621636548,0.105369398466,0.0,0.3875,0.714787430684,0.272305909618,0.420788027593,0.0332687697911,0.838834318205,0.0730127086967,0.223185068477,0.289308176101,0.771405296896,0.0229197807673,0.139031548056,0.38329764454,0.692887063703,0.0653161019909,0.279507785033,0.443467336683,0.627165173284,0.301930501931,0.163120567376,0.395856052345,0.640059518992,0.240154440154,0.139015550099,0.301903114187,0.761394958464,0.0169407075237,0.050351979092,0.228935698448,0.743749588909,0.302521008403,0.203711104767
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.853264856933,0.998929336188,0.00209152169954,1.0,0.853340030136,0.992462311558,0.00492607405136,0.740540540541,0.660992907801,0.953107960742,0.0,1.0,0.563661873027,0.991349480969,0.00342874037902,1.0,0.180268094255,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.853264856933,0.998929336188,0.00209152169954,1.0,0.853340030136,0.992462311558,0.00492607405136,0.740540540541,0.660992907801,0.953107960742,0.0,1.0,0.563661873027,1.0,0.0,1.0,0.15379589428,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.853264856933,0.998929336188,0.00209152169954,1.0,0.853340030136,1.0,0.0,0.71583011583,0.493617021277,0.953107960742,0.0,1.0,0.563661873027,0.991349480969,0.00342874037902,1.0,0.180268094255,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.853264856933,0.998929336188,0.00209152169954,1.0,0.853340030136,1.0,0.0,0.71583011583,0.493617021277,0.953107960742,0.0,1.0,0.563661873027,1.0,0.0,1.0,0.15379589428,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.853264856933,1.0,0.0,1.0,0.708061275741,0.992462311558,0.00492607405136,0.740540540541,0.660992907801,0.953107960742,0.0,1.0,0.563661873027,0.991349480969,0.00342874037902,1.0,0.180268094255,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.853264856933,1.0,0.0,1.0,0.708061275741,0.992462311558,0.00492607405136,0.740540540541,0.660992907801,0.953107960742,0.0,1.0,0.563661873027,1.0,0.0,1.0,0.15379589428,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.853264856933,1.0,0.0,1.0,0.708061275741,1.0,0.0,0.71583011583,0.493617021277,0.953107960742,0.0,1.0,0.563661873027,0.991349480969,0.00342874037902,1.0,0.180268094255,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.853264856933,1.0,0.0,1.0,0.708061275741,1.0,0.0,0.71583011583,0.493617021277,0.953107960742,0.0,1.0,0.563661873027,1.0,0.0,1.0,0.15379589428,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0249485113488,1.0,0.0,1.0,0.0,1.0,0.853264856933,0.998929336188,0.00209152169954,1.0,0.853340030136,0.992462311558,0.00492607405136,0.740540540541,0.660992907801,0.953107960742,0.0,1.0,0.563661873027,0.991349480969,0.00342874037902,1.0,0.180268094255,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0249485113488,1.0,0.0,1.0,0.0,1.0,0.853264856933,0.998929336188,0.00209152169954,1.0,0.853340030136,0.992462311558,0.00492607405136,0.740540540541,0.660992907801,0.953107960742,0.0,1.0,0.563661873027,1.0,0.0,1.0,0.15379589428,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0249485113488,1.0,0.0,1.0,0.0,1.0,0.853264856933,0.998929336188,0.00209152169954,1.0,0.853340030136,1.0,0.0,0.71583011583,0.493617021277,0.953107960742,0.0,1.0,0.563661873027,0.991349480969,0.00342874037902,1.0,0.180268094255,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0249485113488,1.0,0.0,1.0,0.0,1.0,0.853264856933,0.998929336188,0.00209152169954,1.0,0.853340030136,1.0,0.0,0.71583011583,0.493617021277,0.953107960742,0.0,1.0,0.563661873027,1.0,0.0,1.0,0.15379589428,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0249485113488,1.0,0.0,1.0,0.0,1.0,0.853264856933,1.0,0.0,1.0,0.708061275741,0.992462311558,0.00492607405136,0.740540540541,0.660992907801,0.953107960742,0.0,1.0,0.563661873027,0.991349480969,0.00342874037902,1.0,0.180268094255,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0249485113488,1.0,0.0,1.0,0.0,1.0,0.853264856933,1.0,0.0,1.0,0.708061275741,0.992462311558,0.00492607405136,0.740540540541,0.660992907801,0.953107960742,0.0,1.0,0.563661873027,1.0,0.0,1.0,0.15379589428,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0249485113488,1.0,0.0,1.0,0.0,1.0,0.853264856933,1.0,0.0,1.0,0.708061275741,1.0,0.0,0.71583011583,0.493617021277,0.953107960742,0.0,1.0,0.563661873027,0.991349480969,0.00342874037902,1.0,0.180268094255,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.638075313808,0.263174456389,0.496164715382,0.163025442478,0.955,0.0,0.527230590962,0.563661873027,1.0,0.0249485113488,1.0,0.0,1.0,0.0,1.0,0.853264856933,1.0,0.0,1.0,0.708061275741,1.0,0.0,0.71583011583,0.493617021277,0.953107960742,0.0,1.0,0.563661873027,1.0,0.0,1.0,0.15379589428,0.70288248337,0.201515007564,0.731092436975,0.55563802455
0.866108786611,0.0,0.896649172386,0.493362831858,0.835,0.163991184416,0.8516801854,0.707704898866,1.0,0.450569122407,,0.0551448309296,0.513926325247,0.464491790878,1.0,0.279408168256,0.610278372591,0.387824523679,0.731749912679,0.279507785033,0.908291457286,0.129987040314,0.802316602317,0.493617021277,1.0,0.0044265693776,0.592277992278,0.707704898866,0.839965397924,0.148036700398,0.936223218734,0.15379589428,1.0,0.0,0.764705882353,0.924179274907
